review_id,product_id,fake_prob
r0010291,B7ZU2GKVH2,0.9669
r0010292,B073SL77T9,0.7162
r0010293,B08X42S36M,0.4905
r0010294,B003KPEF4Y,0.1697
r0010295,B08P7L116R,0.18
r0010296,B087R9F7C8,0.344
r0010297,B013RADL8M,0.4161
r0010298,B075YFNYHP,0.3415
r0010299,B0068S0P5I,0.694
r0010300,B07MH3TKPJ,0.4994
r0010301,B00GDCZD88,0.5423
r0010302,B07KDNK11M,0.6663
r0010303,B07VRKHRT4,0.4256
r0010304,B07G23R7ZX,0.3709
r0010305,B07Q3TV77S,0.678
r0010306,B09F3LF24J,0.3962
r0010307,B01MY04R1Y,0.5526
r0010308,BNF9KTD1B4,0.943
r0010309,B07TK2PSJF,0.2295
r0010310,BVRRHWC3C1,0.9669
r0010311,B082F374FD,0.5122
r0010312,B01FTCUDQ4,0.924
r0010313,B00GMT1MR8,0.9153
r0010314,B06W2KHF2D,0.3262
r0010315,B00LO3DI6K,0.4471
r0010316,B07GC3BH3P,0.326
r0010317,B003GWFFPE,0.9582
r0010318,BOWZWSQPNX,0.959
r0010319,B09LX3V1JY,0.4988
r0010320,B07DPF1YZW,0.8184
r0010321,B08MRRNL18,0.7144
r0010322,B08D9M1MRM,0.7061
r0010323,B086Q8R3B2,0.4556
r0010324,B074WF5KPB,0.6614
r0010325,B01MF5R3NN,0.7347
r0010326,B07P8BRYCC,0.5899
r0010327,B01ITHQSJ2,0.3282
r0010328,B0B18CG44R,0.425
r0010329,B00DT4757A,0.6326
r0010330,B004H5D40W,0.5829
r0010331,B009AQK8CK,0.3661
r0010332,B00L5HZCPU,0.7827
r0010333,BMHSPQ0K5S,0.9008
r0010334,B07L5QRZ3R,0.1917
r0010335,B07D9QKVVS,0.1784
r0010336,B00I1GDBMY,0.6721
r0010337,BOIPLDMHZ3,0.9582
r0010338,B01N6X94ZK,0.3531
r0010339,B0971Z28DS,0.7662
r0010340,B00R1TAN7I,0.3844
r0010341,B072Q1752Z,0.5717
r0010342,BJ62S7OIQ0,0.9218
r0010343,B081ZN3TD5,0.4213
r0010344,B00PM5QEX0,0.3504
r0010345,B08HKGBQKB,0.5854
r0010346,B07B6WZZ65,0.5784
r0010347,B071X5VYBC,0.2892
r0010348,B083J1Y349,0.22
r0010349,B00QHB48M2,0.6532
r0010350,B09WDSXK7H,0.718
r0010351,B00KS4KYRW,0.3317
r0010352,B074P4NNS2,0.1574
r0010353,B088B89XN5,0.4079
r0010354,B00RW5XH10,0.2235
r0010355,B01MQFJT6A,0.3064
r0010356,B00DT4757A,0.3457
r0010357,B07DSDBTST,0.5525
r0010358,B01ARHEHMC,0.7747
r0010359,B00R1TAN7I,0.4454
r0010360,B0043SGY00,0.1169
r0010361,B08ZSFMSVJ,0.1947
r0010362,B000GBMYC0,0.5162
r0010363,BH4339EJTQ,0.969
r0010364,B07FXGD735,0.6601
r0010365,B0872QDLM3,0.2516
r0010366,BMX95I9FUF,0.951
r0010367,B01INSN2K0,0.2556
r0010368,B08NFJ2GGT,0.9218
r0010369,B0756DBJP4,0.2557
r0010370,B01MT3CBB6,0.176
r0010371,B005NG7IY2,0.5501
r0010372,B01D4EFHUQ,0.6364
r0010373,B07BNBWCGV,0.4497
r0010374,B016AZZKMG,0.3202
r0010375,B001441XFM,0.6285
r0010376,B08L9BHDNF,0.3023
r0010377,B01I2MU2JQ,0.5367
r0010378,B09M6CZM5G,0.6891
r0010379,B00BN9PFUW,0.5925
r0010380,B07DNX2SQW,0.6511
r0010381,B0751JGRDV,0.5113
r0010382,B005NG7IY2,0.3168
r0010383,B086DJBN1T,0.7172
r0010384,B012E67MH6,0.2535
r0010385,B08HYPR25V,0.517
r0010386,B07RC8GWPR,0.6794
r0010387,B33LQQTA6O,0.9218
r0010388,B083V3TFGX,0.4361
r0010389,B0882SQ658,0.1588
r0010390,B01NAG0EK3,0.5994
r0010391,B07FM9CFX5,0.5189
r0010392,B00V8W5SP6,0.7442
r0010393,B08YJY6QXX,0.7813
r0010394,B01N3LSN26,0.4008
r0010395,B01M655RA6,0.5635
r0010396,BPCWL3KG39,0.8143
r0010397,B088TDBC1T,0.4375
r0010398,B094D6KNN9,0.5394
r0010399,B07DT5FHY4,0.3307
r0010400,B089LR2Y1S,0.3121
r0010401,BD08IQXOOR,0.9777
r0010402,B0B1LZ7ZSK,0.3693
r0010403,B077R9DW9L,0.2381
r0010404,B01CLYSON2,0.4019
r0010405,B08ZBCGXSS,0.179
r0010406,B01I2MU2JQ,0.3588
r0010407,B07F1BVHWV,0.3939
r0010408,B00F6IFLA0,0.3578
r0010409,B07WMNY8FQ,0.1835
r0010410,B078JFH7QV,0.5486
r0010411,B07C9G9929,0.245
r0010412,B0728KY299,0.4501
r0010413,B00FCCFVTQ,0.439
r0010414,B00ANIQPZ8,0.1073
r0010415,B01I2MU2JQ,0.1828
r0010416,B07WGZWK4X,0.7809
r0010417,B009WFVG66,0.9218
r0010418,BESIYA2A4I,0.959
r0010419,B00WPAQME6,0.3751
r0010420,B09656YXQ8,0.3106
r0010421,B08KFHVBWP,0.3402
r0010422,B01L2SQC50,0.219
r0010423,BN5FFVUJGI,0.9736
r0010424,B07BN78L5B,0.6109
r0010425,B00JCCBN58,0.3466
r0010426,B08FC86ZPR,0.6066
r0010427,B077QNNZ2R,0.2704
r0010428,B07MNXNX4N,0.2051
r0010429,B075S1PFBW,0.0735
r0010430,BNQ64YWG6Y,0.9653
r0010431,B098JMJZ7J,0.0528
r0010432,B01M1IEADO,0.4258
r0010433,B01GHDKJSG,0.6943
r0010434,BQ8GXI33LN,0.9582
r0010435,B07BZ9T3QY,0.7217
r0010436,B07H7YJQTN,0.7966
r0010437,B07H8Z3SMK,0.5478
r0010438,B074KD4PX2,0.4979
r0010439,B086FWXMWJ,0.288
r0010440,B08H4QJ1M6,0.7676
r0010441,B01MXZ5FIX,0.7371
r0010442,B08HCX373W,0.3412
r0010443,B00KECQ8BY,0.4265
r0010444,B01MR513G3,0.3233
r0010445,B09PQWPQD5,0.2011
r0010446,B06WW8SB4S,0.2534
r0010447,B000N9IQLS,0.5769
r0010448,B08BXHB2Y8,0.6616
r0010449,B00JKTU0V6,0.433
r0010450,BROZAPIMQR,0.9774
r0010451,B01A0B9MRU,0.3967
r0010452,B009WO4JWK,0.3643
r0010453,B00P0BEC2G,0.0866
r0010454,B003QAD9UE,0.2453
r0010455,B012AT2C2W,0.5026
r0010456,B07MLGCDRD,0.2817
r0010457,B08R36THMR,0.3591
r0010458,B01AB4B2UG,0.3563
r0010459,B075RTTSH9,0.3136
r0010460,B071HRC3QS,0.3817
r0010461,B01N3RS4ZZ,0.2965
r0010462,BM1STP5MAZ,0.9669
r0010463,B0007KXW1M,0.501
r0010464,B07N1SFK9B,0.4249
r0010465,BTYTZPQRFC,0.9582
r0010466,B075S2J8QN,0.5096
r0010467,B01659WHW8,0.2592
r0010468,B01BBSKV94,0.291
r0010469,B7890W1NXC,0.9669
r0010470,B07G2V7WLG,0.3312
r0010471,BUHBNWF4PQ,0.98
r0010472,B01F7AF8R2,0.1336
r0010473,B01L1Y3OOC,0.7602
r0010474,B008DEZLM2,0.8242
r0010475,B001L91TSQ,0.5358
r0010476,B01I2I9NG8,0.6742
r0010477,B01G45RD9U,0.1764
r0010478,B09VCFSTN4,0.4918
r0010479,B0977T7RVW,0.3138
r0010480,B07GWHNSMK,0.8881
r0010481,B00OXDWFG2,0.6318
r0010482,B08F596ST7,0.3366
r0010483,B008C2WEKM,0.2936
r0010484,B2EZY9E1CR,0.8876
r0010485,B08DKG8TJJ,0.2658
r0010486,B07P711K2B,0.5413
r0010487,B08CRP78R8,0.6221
r0010488,B07PQGV9PC,0.7845
r0010489,B08CZQVVFK,0.3867
r0010490,BO1HNE37IW,0.9629
r0010491,B088SZDGXG,0.4733
r0010492,B07BS92CX6,0.8853
r0010493,B0787Z84NS,0.4293
r0010494,B078JWY9ST,0.5254
r0010495,B092S9NVG3,0.3971
r0010496,B2MHR7YDJA,0.9774
r0010497,B01C3035P6,0.492
r0010498,B07H281V4V,0.1406
r0010499,B07L9H27SH,0.5786
r0010500,B07FXGD735,0.6533
r0010501,B01FHYPJO0,0.6933
r0010502,B08DR9Q1Q1,0.2198
r0010503,BS1OZJ6X2U,0.943
r0010504,BTV83WAEPG,0.9736
r0010505,B07JCDH2FF,0.5894
r0010506,B00CCWTD7A,0.4688
r0010507,B077SQXW2S,0.2913
r0010508,B07V6F1TK2,0.1386
r0010509,B01695MZ9S,0.7828
r0010510,B00FE90M0K,0.4564
r0010511,B00L342VK4,0.513
r0010512,BPGX81UY6V,0.951
r0010513,B1SK3S1WYN,0.8876
r0010514,B00BJ5BD6K,0.193
r0010515,B01M27KTYK,0.3252
r0010516,B2NXCCR7G1,0.9582
r0010517,B08MLDQZX4,0.207
r0010518,B0753JSKQZ,0.7935
r0010519,BERLFGYEBC,0.959
r0010520,B07KYWYWM5,0.9453
r0010521,B0157UHEGK,0.4686
r0010522,B089VSPTZX,0.2557
r0010523,B01B9FZO5U,0.4485
r0010524,B07X3YQNBX,0.2331
r0010525,B08C4ZVRBB,0.4687
r0010526,B00C0YZBJE,0.7075
r0010527,B08837YCG6,0.1741
r0010528,B00XZL550G,0.4077
r0010529,B07531ZR12,0.2461
r0010530,B00FCCFVTQ,0.9867
r0010531,B07CZMVM8S,0.2052
r0010532,B0752HZ2H1,0.7205
r0010533,B07RHL64VV,0.1553
r0010534,B0769HXPB8,0.9582
r0010535,B07PJY6PCF,0.3849
r0010536,B083DJCNRC,0.2661
r0010537,B00W36XAT2,0.5073
r0010538,B08BRF1V19,0.6707
r0010539,B07CVMW54N,0.4981
r0010540,B000X20Y4C,0.2449
r0010541,B08HWH55LX,0.4024
r0010542,B07MP232NW,0.1958
r0010543,B07PTNZLC6,0.3044
r0010544,B0736QP68Z,0.2491
r0010545,B08ZBCGXSS,0.5219
r0010546,B003UGJBTW,0.1464
r0010547,B09DY24FRK,0.3336
r0010548,B01N6KIO7Z,0.5714
r0010549,B072SBLLC2,0.2718
r0010550,B0798PN6DD,0.2884
r0010551,B000NIZYIW,0.3091
r0010552,B092RC4R6C,0.5153
r0010553,B01M7MBZMG,0.7592
r0010554,B000KFX3TK,0.283
r0010555,B00CWCJAFA,0.7191
r0010556,B01AR19RZU,0.2461
r0010557,B00NFVG1D6,0.4111
r0010558,B001TO13DO,0.3624
r0010559,B08CX44526,0.2185
r0010560,B09FPNVRV9,0.173
r0010561,B075RV7Q6Z,0.9928
r0010562,B005BZQHEC,0.5925
r0010563,B00ACNV6NA,0.1982
r0010564,B074MQB2Z1,0.3981
r0010565,B01I2MU2JQ,0.3215
r0010566,B00I2PFDOI,0.5397
r0010567,B07MYF66BR,0.7522
r0010568,B004BC62MI,0.5248
r0010569,BZS0HMAKM6,0.8594
r0010570,B00XYLUA66,0.4237
r0010571,B08ND6WZHD,0.6114
r0010572,B01GQUOE8G,0.7173
r0010573,B08M4DBYFZ,0.3896
r0010574,B07MGC1W17,0.4771
r0010575,B08QYNB38L,0.662
r0010576,B08R8YGQX1,0.4859
r0010577,BX6UVQEK2A,0.9015
r0010578,B00MXHLDRC,0.7186
r0010579,B00YELU4Q6,0.826
r0010580,B0979B86WH,0.5547
r0010581,B01K5I3LS4,0.1879
r0010582,BRRQTT486E,0.9396
r0010583,BRUMAOKJJJ,0.9736
r0010584,B00GWBSS3M,0.5256
r0010585,B07H8Z3SMK,0.282
r0010586,BPJOE41I5U,0.9015
r0010587,B076J4N6W2,0.5153
r0010588,B012Q9NGE4,0.849
r0010589,B0YB2RAN1H,0.9015
r0010590,B00BG14UDU,0.9316
r0010591,B08HMXF1QY,0.3636
r0010592,B004F79MCG,0.3617
r0010593,B072Z1S19Q,0.3547
r0010594,B088PH1NV8,0.4419
r0010595,B092388W3F,0.8109
r0010596,B01IBBFWCA,0.528
r0010597,B07CSKC6QJ,0.3755
r0010598,B00BTK0MQ2,0.6354
r0010599,B07YFSDHNT,0.2343
r0010600,BHMCJ06I13,0.943
r0010601,B072MSZ4NS,0.3131
r0010602,B001D6UCD0,0.2408
r0010603,B07P1XH26Z,0.4101
r0010604,B01CJ9QPOE,0.641
r0010605,B01KXDO4YG,0.3833
r0010606,B07XCMY8Q7,0.2073
r0010607,B00IF7QF1S,0.6844
r0010608,B093D7ZQQT,0.1953
r0010609,BJHG0WQP3M,0.98
r0010610,B006YCVLZQ,0.3152
r0010611,B00HKZ8ADW,0.3634
r0010612,B0BJZC27XB,0.2473
r0010613,B0791LZNK9,0.6376
r0010614,B08WZ717HJ,0.7669
r0010615,B09F3LF24J,0.7424
r0010616,B003ZAH3HA,0.3958
r0010617,B09NQ9W7DW,0.3467
r0010618,B07T7NRLCP,0.3894
r0010619,B00L342TQ0,0.3482
r0010620,BYKYRGQJ29,0.969
r0010621,B07345G24D,0.4723
r0010622,BDZAQYYAWN,0.969
r0010623,B07PGSCDP1,0.8235
r0010624,B08DXLHJHT,0.4833
r0010625,B005IYYF5E,0.2036
r0010626,B01LWUFWX5,0.4773
r0010627,B0BZS5PD3L,0.1953
r0010628,B012XVTP8Q,0.5148
r0010629,B00316PIEI,0.3603
r0010630,B41ZQQO47Y,0.943
r0010631,B00TKJRZN2,0.4108
r0010632,B07ZJKVVLW,0.5649
r0010633,BY9U7ZK7I2,0.951
r0010634,B07K1DRCYR,0.4751
r0010635,B08GQQ2MW3,0.7846
r0010636,B09CLJ1BVP,0.4381
r0010637,B007IAE5WY,0.4656
r0010638,B07CLHZ5WC,0.6569
r0010639,B01CRSWZAU,0.2521
r0010640,B09JFTQLD5,0.8532
r0010641,B07FRBK4K6,0.1348
r0010642,B06Y62ZC4G,0.5643
r0010643,B07T368YHJ,0.3111
r0010644,B07XDQ62D2,0.2713
r0010645,B07BFTYZ1K,0.1938
r0010646,B01FN6EIE4,0.64
r0010647,B01MRVRR0J,0.443
r0010648,B01DM261K0,0.5406
r0010649,B00IV6OJWA,0.3364
r0010650,BI3LBDRCK1,0.9736
r0010651,B07Y65YF4G,0.6321
r0010652,B07S8ZT7J6,0.2558
r0010653,BCP0FULA5J,0.9008
r0010654,BZRBGZ03NY,0.98
r0010655,B07345G24D,0.1803
r0010656,B00O4KW5EQ,0.7668
r0010657,B08DXD2RPQ,0.3896
r0010658,B08M4F2S97,0.1606
r0010659,B07FNHJV1K,0.2803
r0010660,B007VP8GNK,0.4734
r0010661,B07W7VK298,0.3358
r0010662,B001LY7FRK,0.3559
r0010663,B00BUS8TTK,0.1356
r0010664,B01KIMMY6C,0.3372
r0010665,B01J4KYUJI,0.6491
r0010666,B085RB4K7T,0.4824
r0010667,B00LBIBPOA,0.2739
r0010668,B08XMC1DT6,0.2848
r0010669,BCN0OKQ6VN,0.9975
r0010670,B08NWZJ3J8,0.1403
r0010671,B0092MCQZ4,0.4966
r0010672,B0793RGV6C,0.3259
r0010673,B07WJCGGVP,0.5478
r0010674,B00DS1R8V2,0.1971
r0010675,B00VV5ZGCK,0.278
r0010676,B00KPH8N8E,0.319
r0010677,B09T5MGP7S,0.1793
r0010678,B07FTJG2XN,0.3268
r0010679,B000Q30S94,0.442
r0010680,B00QU6OEYG,0.6653
r0010681,B00UEWIHLS,0.5258
r0010682,B07DHV72WM,0.4587
r0010683,BAFOZYEF17,0.9653
r0010684,B088W775QZ,0.4369
r0010685,B006VWVDL6,0.1391
r0010686,B098SYW3L5,0.3645
r0010687,B075163959,0.6235
r0010688,B00OWRCLL8,0.976
r0010689,BW9ABZ1BN6,0.951
r0010690,B074KD4PX2,0.1816
r0010691,B09V531KGS,0.238
r0010692,B01GJF555O,0.4996
r0010693,B01I237OWS,0.4372
r0010694,B06XFYRQ4C,0.1818
r0010695,B09M2CF3Q8,0.307
r0010696,B07B6WZZ65,0.3674
r0010697,B07CSL21J8,0.8182
r0010698,B08CVCLVS2,0.1886
r0010699,B08N48Q5GN,0.5933
r0010700,BM498UFQ4U,0.8143
r0010701,B01CVQALFE,0.737
r0010702,B08NPYXY44,0.1914
r0010703,B09MTH6MJB,0.6799
r0010704,B07XJW8Y8G,0.7148
r0010705,B0BP9KK48V,0.2641
r0010706,B092Z7SGG3,0.5703
r0010707,B07KGFK3SJ,0.8853
r0010708,B07DCJCJQK,0.101
r0010709,B0896TMJ9C,0.3701
r0010710,B01CILZXWI,0.2904
r0010711,B01LYH7YN7,0.1938
r0010712,B07T1M8NGS,0.3452
r0010713,B07HSTD4BQ,0.4902
r0010714,B08B1PR9C7,0.733
r0010715,B00VX17F1W,0.7232
r0010716,B00VHU5SPY,0.4785
r0010717,B076TGRNTM,0.9893
r0010718,B099F14ZT9,0.1635
r0010719,B0B1MD8CYG,0.4355
r0010720,B08144D28M,0.3705
r0010721,B000FEGUIW,0.3505
r0010722,BC0US5TAU1,0.943
r0010723,B00ZS8F73Y,0.3806
r0010724,B07CZ8F988,0.2583
r0010725,B00ZLOVU6I,0.597
r0010726,B01MR76X6K,0.1894
r0010727,B06XGGHYTZ,0.3329
r0010728,B010UT9QPU,0.6206
r0010729,B01HN1XYAG,0.4637
r0010730,B08LVBRDC8,0.2042
r0010731,B07RY4K798,0.3042
r0010732,B07S3DGKRT,0.2188
r0010733,B0759PB3RF,0.7913
r0010734,B0001HYLQG,0.8061
r0010735,B01699WMHO,0.6617
r0010736,B0006B0W42,0.5123
r0010737,B00X5I1NI2,0.5554
r0010738,B0002DTR9U,0.4268
r0010739,B0719KWG8H,0.1883
r0010740,B08KZ6Z33W,0.2739
r0010741,B01LG02R26,0.4091
r0010742,B071F82KR7,0.4978
r0010743,B01AUJWLWA,0.2784
r0010744,B00NNLIHLM,0.9236
r0010745,B00OK6Z7GW,0.6676
r0010746,B01G45RD9U,0.29
r0010747,B086YPYKVK,0.5159
r0010748,BLZENJHMFQ,0.9666
r0010749,B00B1O8AYC,0.8373
r0010750,BDJJHJ83PI,0.9669
r0010751,B00H37H8TE,0.728
r0010752,B01MCWSWS2,0.3078
r0010753,B088D2ZCD5,0.1397
r0010754,B073SZ2SCV,0.5563
r0010755,B07787QYGP,0.3556
r0010756,B06XRZ6Q4Z,0.2726
r0010757,B01MG9M3YO,0.2852
r0010758,B01IAEK0WU,0.728
r0010759,B0848VJ18X,0.1553
r0010760,B01NCUVGO7,0.609
r0010761,B07FSHWCVK,0.4954
r0010762,B00U2VQZC4,0.2996
r0010763,B08DKG8TJJ,0.3469
r0010764,B014BVW62S,0.5583
r0010765,B095JYJJBH,0.1756
r0010766,B08229K7VC,0.7622
r0010767,B00CO26T5W,0.1786
r0010768,B07G8VCSLZ,0.4855
r0010769,B00INBJG3U,0.1525
r0010770,B012MV8PJM,0.2446
r0010771,B088KDK99V,0.1404
r0010772,B08BWS3JG3,0.3368
r0010773,B00WVNZUKY,0.3493
r0010774,B08LPF1Q8X,0.6248
r0010775,B00YVCWUCE,0.3627
r0010776,B08H5DH94P,0.4542
r0010777,B07F81TH19,0.3879
r0010778,B07HFLY8R5,0.1719
r0010779,B013OCLVZI,0.2863
r0010780,B01M3NTAF6,0.3156
r0010781,B08JGKF3GK,0.5187
r0010782,B07ZQGKWHG,0.3372
r0010783,B007IAE5WY,0.323
r0010784,B00TNREDHW,0.2554
r0010785,B07YHNWHSJ,0.7186
r0010786,B07CTX9NTZ,0.3281
r0010787,B09FLHJK7F,0.3714
r0010788,B077YR59ZR,0.5261
r0010789,B07K3QD4Y7,0.4111
r0010790,B019GBG0IE,0.2198
r0010791,BG820JL0P2,0.8143
r0010792,B07Z43NCZJ,0.5003
r0010793,B07TK2PSJF,0.705
r0010794,BCFI9DJBVI,0.9653
r0010795,B08JCNCGVG,0.1395
r0010796,B07M85GP32,0.9008
r0010797,B07PMKW613,0.1133
r0010798,B084SKBX3M,0.6878
r0010799,B07NDSY5TP,0.6501
r0010800,BILRUE88FK,0.8594
r0010801,BT3ZR2EEQQ,0.98
r0010802,B096SMW7P4,0.3143
r0010803,B07MKMXLCR,0.2977
r0010804,B07X1QCCS7,0.1865
r0010805,B07P25LFL8,0.2949
r0010806,B093BDKLDW,0.3194
r0010807,BBTDKUWH39,0.943
r0010808,B07K6F8B2M,0.1649
r0010809,B07PXSQPYP,0.385
r0010810,B00T52ZOXW,0.3936
r0010811,B016I2W7E0,0.5749
r0010812,B08GCCKHV9,0.9796
r0010813,B00BN9PFUW,0.5814
r0010814,B0041RIBJ0,0.585
r0010815,B06XJR3BBX,0.4385
r0010816,B08TDWL1B3,0.3608
r0010817,B0108V292M,0.5541
r0010818,B06ZZC5GT4,0.3586
r0010819,B001TLNJGQ,0.3986
r0010820,B09CGJDHBH,0.1777
r0010821,BJSRN9IDA6,0.9666
r0010822,B00ZULTGU4,0.2845
r0010823,B081KSB1CY,0.2825
r0010824,B07J3GH1W1,0.3734
r0010825,B08WYTNTNF,0.4416
r0010826,B00JFDBHQE,0.5371
r0010827,B013QBNX58,0.5366
r0010828,BTM061SH7X,0.9008
r0010829,B07HD2L4YK,0.2774
r0010830,B0753W7PPF,0.2769
r0010831,B07D37R8YZ,0.3864
r0010832,B073JVPHLT,1.0
r0010833,B0019WZHXI,0.4222
r0010834,B082PLWTXP,0.4631
r0010835,B00UAEXPL2,0.6289
r0010836,B082YF5CXZ,0.3468
r0010837,B000REIM1S,0.4811
r0010838,B01DIIBQGW,0.3707
r0010839,B01KWFII0Q,0.349
r0010840,B019HII7PK,0.1489
r0010841,B07H237R55,0.6892
r0010842,B01MQGVRXT,0.8507
r0010843,B01IADX0SM,0.6637
r0010844,B07PCGSFGQ,0.8458
r0010845,B08X3F6R9T,0.2833
r0010846,B08CH19GHQ,0.5151
r0010847,B071NGBP29,0.5218
r0010848,B09F67D61S,0.5685
r0010849,B004UTSRNY,0.2718
r0010850,B075ZH5Z9F,0.237
r0010851,B08B4RN9WN,0.657
r0010852,B083DJCNRC,0.1604
r0010853,B09GYHYNXB,0.597
r0010854,B00HYFTVH2,0.663
r0010855,B087462P4V,0.3007
r0010856,B08PLFZB89,0.1134
r0010857,B01IT7523A,0.6446
r0010858,B082TMWCNB,0.1362
r0010859,B00WTCM0LE,0.3923
r0010860,B08M5QPNXN,0.3411
r0010861,B000FEF1V4,0.1538
r0010862,BT6ORCMCIE,0.9008
r0010863,B00UAEXPL2,0.6973
r0010864,B0186AIAJ8,0.3115
r0010865,B07WD2ZZMJ,0.8724
r0010866,B00A6I4IWM,0.1415
r0010867,B001TKE47A,0.686
r0010868,B073C7YY4X,0.2732
r0010869,B00Y1C2CCM,0.8157
r0010870,B07TLMZL3T,0.2974
r0010871,B07VWCL1L2,0.3342
r0010872,B00NV5X66Q,0.2079
r0010873,B0793RGV6C,0.1717
r0010874,B08291CKR1,0.209
r0010875,B01EA538FO,0.6209
r0010876,B01KE84HBA,0.749
r0010877,B8CQ2TL5HD,0.9653
r0010878,B01J5ONDPK,0.4351
r0010879,B000XRR7N8,0.2533
r0010880,B12JTSUP1B,0.9015
r0010881,B07VQYMBHH,0.2541
r0010882,B08NJWY98P,0.258
r0010883,B00NEOU5S6,0.3291
r0010884,B01N2VTZCC,0.6198
r0010885,B014OJPW1Y,0.606
r0010886,B07YZ6XR2H,0.4654
r0010887,B07YHKTF2B,0.235
r0010888,B000H9E80W,0.227
r0010889,B07FSCR54M,0.779
r0010890,B003ILUQPM,0.2269
r0010891,B09JKW2WCB,0.4161
r0010892,B01F7J6KNO,0.4474
r0010893,B0735G4M7T,0.4519
r0010894,B08RSCB7XB,0.848
r0010895,B07DTTDV6G,0.3049
r0010896,BCA8C65P3A,0.9736
r0010897,B07CT88DYS,0.4709
r0010898,B01MRX18Y5,0.4766
r0010899,B076229NR7,0.8441
r0010900,B08RHK3HTM,0.7807
r0010901,B0716CKZ4D,0.3399
r0010902,B09Q5TTQS7,0.3064
r0010903,B012Q9NGE4,0.43
r0010904,B00CUF29WU,0.7011
r0010905,B014TA44OO,0.4971
r0010906,B07NC38M5F,0.8507
r0010907,B08KZZXY37,0.273
r0010908,B019PTEM96,0.2551
r0010909,B01LZXKI4G,0.5606
r0010910,B07M6W72KS,0.41
r0010911,B00RCTMRDU,0.3882
r0010912,B07X3G8HG3,0.1789
r0010913,B00AIELPLQ,0.5051
r0010914,B07F5FG3YZ,0.5387
r0010915,B07WDJB6BH,0.5254
r0010916,B01LY7YE06,0.6897
r0010917,BAWSY3PUEJ,0.9774
r0010918,B077D7NWK4,0.2064
r0010919,B01GS8J18E,0.7207
r0010920,B07CJK65QX,0.9993
r0010921,BIQ23ATWCY,0.9008
r0010922,B0719KWG8H,0.1545
r0010923,B0092MCQZ4,0.2603
r0010924,B2YWP4W68I,0.951
r0010925,B01IA96BFA,0.5213
r0010926,B07Z5C1KGR,0.7898
r0010927,B0719JWTGX,0.8391
r0010928,BYW0WD9744,0.98
r0010929,B0881KGPWK,0.4126
r0010930,B06XKWVGQZ,0.3802
r0010931,B013QBNX58,0.4295
r0010932,B00CQ16CT4,0.5711
r0010933,B08M9KC4MV,0.8178
r0010934,B097H5RGCD,0.4513
r0010935,B09N8RV7L5,0.6801
r0010936,B08HKNY8T5,0.3187
r0010937,B00NT0AR7E,0.3385
r0010938,BRJCSXERZG,0.9774
r0010939,B000GBICYE,0.3467
r0010940,B08YYLJLQJ,0.3325
r0010941,B07GD49KK1,0.8178
r0010942,B07V2YVFDK,0.4375
r0010943,B00VX17F1W,0.3928
r0010944,B00B1O8AYC,0.4526
r0010945,BINS1MVULR,0.98
r0010946,B08VRXNFNH,0.6218
r0010947,B07YTYPL6R,0.2649
r0010948,BI8Q43E897,0.9582
r0010949,B00FE90M0K,0.1966
r0010950,BH9B38NLI5,0.98
r0010951,B00EE0E95O,0.1662
r0010952,B08LB6ZBLZ,0.0978
r0010953,B083J1Y349,0.4407
r0010954,BCIPLCCT7H,0.98
r0010955,B08Q3ZWQSY,0.316
r0010956,B081JQ89TF,0.2828
r0010957,B00SU5EPB2,0.4715
r0010958,B09BF12T75,0.4824
r0010959,B00U6CGVDM,0.0747
r0010960,B00MZT4UEG,0.3782
r0010961,B07MLNQVLG,0.1125
r0010962,B00DPNKDR4,0.2562
r0010963,BONZJYQIK9,0.9582
r0010964,B09BZZJJ7J,0.3373
r0010965,B01N3JNUJ5,0.2522
r0010966,B00PFKPQJK,0.5227
r0010967,B00FFCA328,0.3108
r0010968,BJ0CDEDR8M,0.9666
r0010969,B00I3LSLW2,0.1432
r0010970,B08P16C72B,0.2321
r0010971,B017EEKX2E,0.7001
r0010972,B07S5GYK14,0.1128
r0010973,B07DQPLZ4T,0.3824
r0010974,B074W8Y6PM,0.3014
r0010975,BJOWPB8YMH,0.959
r0010976,B01GS0LK9A,0.3167
r0010977,B0888PQXC2,0.586
r0010978,B01EHVATLW,0.6599
r0010979,B094967RPV,0.5655
r0010980,B0786WXVBL,0.6018
r0010981,B0BR96M4Y8,0.8596
r0010982,B01N4ULC5W,0.8616
r0010983,B08RS2VC22,0.4126
r0010984,B013L9TX22,0.8671
r0010985,B09GXTY1QT,0.318
r0010986,B07W7CVRRY,0.3204
r0010987,B000FEF1V4,0.2577
r0010988,B07DMFDYCF,0.6776
r0010989,B073C4FWYV,0.848
r0010990,B07RD8KL9D,0.316
r0010991,B08MJV7QGD,0.1809
r0010992,B01DUKRCXE,0.2135
r0010993,B07C8RF1DV,0.1582
r0010994,B003ILUQPM,0.6007
r0010995,B012KLHGNK,0.7865
r0010996,B01N21VNKH,0.5347
r0010997,B085Z796S6,0.2089
r0010998,B07KSPJMZ7,0.2915
r0010999,B00NFUPBJW,0.5181
r0011000,B010I6JPCE,0.2536
r0011001,B07HGN72M8,0.3696
r0011002,B07BMLC2TW,0.67
r0011003,BNVF64CZ8K,0.9582
r0011004,B0882TZR45,0.3305
r0011005,B01EYAG2ZS,0.531
r0011006,B0BN17QMTC,0.3643
